Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Occupation_Accountant,Occupation_Architect,Occupation_Developer,Occupation_Doctor,Occupation_Engineer,Occupation_Entrepreneur,Occupation_Journalist,Occupation_Lawyer,Occupation_Manager,Occupation_Mechanic,Occupation_Media_Manager,Occupation_Musician,Occupation_Scientist,Occupation_Teacher,Occupation_Writer,Payment_of_Min_Amount_NM,Payment_of_Min_Amount_No,Payment_of_Min_Amount_Yes,Payment_Behaviour_High_spent_Large_value_payments,Payment_Behaviour_High_spent_Medium_value_payments,Payment_Behaviour_High_spent_Small_value_payments,Payment_Behaviour_Low_spent_Large_value_payments,Payment_Behaviour_Low_spent_Medium_value_payments,Payment_Behaviour_Low_spent_Small_value_payments,Credit_Score
-0.305969,-0.483495,-0.394539,0.247062,0.227935,-0.863260,-0.633430,-0.882197,0.359271,-0.613419,-1.096807,1,-0.525465,-0.544045,-0.130977,-0.551736,-0.524458,0.017809,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
-0.305969,-0.483495,-0.394539,0.247062,0.227935,-0.863260,-0.633430,-0.882197,0.359271,-0.613419,-1.096807,1,-0.525465,0.727650,-0.120939,-0.551736,-0.556463,0.099788,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
-1.231857,1.077889,1.058751,0.247062,0.711564,0.169938,-1.452767,-0.342544,-0.372726,-0.191411,-1.311085,1,-0.108954,0.943102,1.294470,-0.890782,-0.294476,2.191823,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
-1.231857,1.077889,1.058751,0.247062,0.711564,0.169938,-1.452767,-0.342544,-0.372726,-0.191411,-0.453974,1,-0.108954,1.402628,1.304509,-0.890782,2.258354,-0.348639,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
-1.231857,1.077889,1.058751,0.247062,0.711564,0.169938,-1.452767,-0.207630,-0.372726,-0.191411,-0.453974,1,-0.108954,-0.878249,1.314547,-0.890782,-0.198898,2.042971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
-1.231857,1.077889,1.058751,0.247062,0.711564,0.169938,-1.452767,-0.342544,-0.372726,-0.191411,-0.453974,1,-0.108954,2.081896,1.324585,-0.890782,-0.449368,2.306447,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-1.231857,1.077889,1.058751,0.247062,0.711564,0.169938,-1.452767,-0.342544,-0.811924,-0.191411,-0.453974,1,-0.108954,0.404293,1.334624,-0.890782,-0.643120,2.510260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
-1.231857,1.077889,1.058751,0.247062,0.711564,0.169938,-1.452767,-0.342544,-0.079927,0.400880,-0.453974,1,-0.108954,-0.685981,1.324585,-0.890782,0.219666,1.844224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-1.231857,1.077889,1.058751,0.247062,0.711564,0.169938,-1.452767,-0.342544,-0.519125,-0.191411,-0.453974,1,-0.108954,1.654797,1.354700,-0.890782,-0.732371,2.604146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-1.231857,1.077889,1.058751,0.247062,0.711564,0.169938,-1.452767,-0.342544,-0.372726,-0.191411,-0.453974,1,-0.108954,-0.890975,1.364739,-0.890782,0.226553,1.740359,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1.175452,-0.475933,-0.408218,0.247062,0.711564,0.284738,1.005245,-0.679827,-0.226326,-0.178085,0.403137,1,-0.120506,-0.653950,-1.446002,-0.116891,0.165825,-0.912539,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
1.175452,-0.475933,-0.408218,0.247062,0.711564,0.284738,1.005245,-0.679827,-0.226326,-0.178085,0.403137,1,-0.120506,-0.864862,-1.435964,-0.116891,-0.530644,-0.228215,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1.175452,-0.475933,-0.408218,0.247062,0.711564,0.284738,1.005245,-0.747284,-0.226326,-0.178085,0.403137,1,-0.120506,-0.860879,-1.425925,-0.116891,-0.840259,-0.047453,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
1.175452,-0.475933,-0.408218,0.247062,0.711564,0.284738,1.005245,-0.679827,-0.226326,-0.178085,0.403137,1,-0.120506,1.192962,-1.415887,-0.116891,0.282277,-0.986728,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
1.175452,-0.475933,-0.408218,0.247062,0.711564,0.284738,1.005245,-0.410000,-0.226326,-0.326158,0.831692,1,-0.120506,0.185902,-1.405849,-0.116891,-0.297298,-0.521988,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.175452,-0.475933,-0.408218,0.247062,0.711564,0.284738,1.005245,-0.679827,-0.226326,-0.326158,0.831692,1,-0.120506,-1.057656,-1.395810,-0.116891,0.245791,-0.948347,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
1.175452,-0.475933,-0.408218,0.247062,0.711564,0.284738,1.005245,-0.949654,-0.226326,-0.178085,0.831692,1,-0.120506,-1.579072,-1.385772,-0.116891,2.812814,-1.521431,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
1.175452,-0.475933,-0.408218,0.247062,0.711564,0.284738,1.005245,-0.544914,-0.226326,-1.214595,0.831692,1,-0.120506,-0.851419,-1.375733,-0.116891,0.647632,-1.371055,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
-0.213380,-0.813524,-0.841451,0.247062,0.711564,0.284738,0.595576,2.085899,0.798470,-0.069992,0.188859,0,0.877929,-0.459896,-0.030593,-0.518458,-0.641021,-0.426785,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.213380,-0.813524,-0.841451,0.247062,0.711564,0.284738,0.595576,2.018442,0.652070,-0.069992,0.188859,0,0.877929,0.850419,-0.020555,-0.518458,-0.750683,-0.456360,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.213380,-0.813524,-0.841451,0.247062,0.711564,0.284738,0.595576,1.816072,0.798470,0.818445,0.188859,0,0.877929,1.042591,0.009560,-0.518458,-0.357925,-0.821203,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.213380,-0.813524,-0.841451,0.247062,0.711564,0.284738,0.595576,2.018442,0.798470,-0.069992,0.188859,0,0.877929,-0.667724,-0.000478,-0.518458,-0.722531,-0.485973,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
-0.213380,-0.813524,-0.841451,0.247062,0.711564,0.284738,0.595576,2.018442,0.798470,-0.069992,0.188859,0,0.877929,-0.826271,0.009560,-0.518458,-0.209934,-0.880257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.213380,-0.813524,-0.841451,0.247062,0.711564,0.284738,0.595576,2.018442,0.505671,-0.069992,0.403137,0,0.877929,-1.258233,0.019599,-0.518458,-0.621406,-0.544040,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.213380,-0.813524,-0.841451,0.247062,0.711564,0.284738,0.595576,2.018442,0.798470,-0.218065,0.403137,0,0.877929,-1.259140,0.029637,3.269254,-0.449056,-0.725340,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.213380,-0.813524,-0.841451,0.247062,0.711564,0.284738,0.595576,2.153356,0.798470,-0.069992,0.403137,0,0.877929,-1.676039,0.039675,-0.518458,-0.461869,-0.663551,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
-1.231857,1.459726,1.459419,-0.525609,-0.739324,-1.552058,-1.452767,-0.747284,-0.811924,-1.415974,-1.311085,2,-1.171439,-0.483005,1.726120,-0.890782,0.778927,1.778563,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
-1.231857,1.459726,1.459419,-0.525609,-0.739324,-1.552058,-1.452767,-1.084568,-0.958323,-1.415974,-1.311085,2,-1.171439,-0.816651,1.736158,-0.890782,2.702507,-0.148284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
-1.231857,1.459726,1.459419,-0.525609,-0.739324,-1.552058,-1.452767,-1.286938,-1.104722,-1.415974,-1.311085,2,-1.171439,1.911103,1.746196,-0.890782,-0.214572,2.678720,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
-1.231857,1.459726,1.459419,-0.525609,-0.739324,-1.552058,-1.452767,-1.084568,-0.958323,-2.156338,-1.311085,2,-1.171439,-1.259257,1.756235,-0.890782,1.954289,0.542167,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
-1.231857,1.459726,1.459419,-0.525609,-0.739324,-1.552058,-1.452767,-1.084568,-1.104722,-1.415974,-1.311085,2,-1.171439,-0.677460,1.766273,-0.890782,0.582589,1.888475,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
-1.231857,1.459726,1.459419,-0.525609,-0.739324,-1.552058,-1.452767,-1.084568,-1.104722,-1.564047,-1.311085,2,-1.171439,-0.109525,1.751216,-0.890782,0.762409,2.474472,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
-1.231857,1.459726,1.459419,-0.525609,-0.739324,-1.552058,-1.452767,-0.814741,-1.397521,-1.415974,-1.096807,2,-1.171439,2.222644,1.751216,-0.890782,-0.127301,2.586918,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
-1.231857,1.459726,1.459419,-0.525609,-0.739324,-1.552058,-1.452767,-0.949654,-1.104722,-1.415974,-1.096807,2,-1.171439,1.358843,1.796388,-0.890782,0.762409,1.892559,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
-0.120791,-0.987721,-1.069731,-0.139274,-0.255695,-0.518860,-0.223761,0.466937,0.798470,0.794754,0.188859,1,-0.741738,0.153881,-0.743317,-0.695049,-1.004644,-0.562970,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
-0.120791,-0.987721,-1.069731,-0.139274,-0.255695,-0.518860,-0.223761,0.264567,0.652070,0.794754,0.188859,1,-0.741738,1.145915,-0.733278,-0.695049,-0.530881,-0.781882,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
-0.120791,-0.987721,-1.069731,-0.139274,-0.255695,-0.518860,-0.223761,0.264567,0.359271,0.794754,0.188859,1,-0.741738,-1.779458,-0.723240,-0.695049,-0.857561,-0.438238,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
-0.120791,-0.987721,-1.069731,-0.139274,-0.255695,-0.518860,-0.223761,0.264567,0.652070,0.794754,0.188859,1,-0.741738,-0.677684,-0.713202,3.269254,-0.861589,-0.482311,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.120791,-0.987721,-1.069731,-0.139274,-0.255695,-0.518860,-0.223761,-0.072717,0.798470,0.794754,0.188859,1,-0.741738,0.967444,-0.703163,-0.695049,-0.815969,-0.481990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.120791,-0.987721,-1.069731,-0.139274,-0.255695,-0.518860,-0.223761,0.264567,0.798470,0.794754,0.188859,1,-0.741738,0.828201,-0.693125,-0.695049,-0.784164,-0.515447,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.120791,-0.987721,-1.069731,-0.139274,-0.255695,-0.518860,-0.223761,0.264567,0.944869,1.683191,0.188859,1,-0.741738,0.358901,-0.713202,-0.695049,-0.743286,-0.606757,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.120791,-0.987721,-1.069731,-0.139274,-0.255695,-0.518860,-0.223761,0.264567,0.798470,0.794754,1.045970,1,-0.741738,-0.060436,-0.673048,-0.695049,-0.699819,-0.604171,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.064386,0.192227,0.161459,1.406068,1.195194,1.891934,1.824582,1.748615,0.798470,-0.466827,1.260247,0,1.837867,0.006554,-0.713202,0.614621,0.215630,-0.506661,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.064386,0.192227,0.161459,1.406068,1.195194,1.891934,1.824582,2.153356,1.091268,-0.466827,4.474412,0,1.837867,1.091194,-0.743317,0.614621,-0.114267,-0.352875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0.064386,0.192227,0.161459,1.406068,1.195194,1.891934,1.824582,1.816072,1.091268,-0.466827,2.331636,0,1.837867,1.078808,-0.733278,0.614621,1.449432,-1.804532,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.064386,0.192227,0.161459,1.406068,1.195194,1.891934,1.824582,1.816072,1.237668,-0.466827,2.331636,0,1.837867,0.054541,-0.723240,0.614621,-0.096967,-0.371074,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.064386,0.192227,0.161459,1.406068,1.195194,1.891934,1.824582,1.816072,1.091268,-0.022608,2.331636,0,1.837867,0.976055,-0.713202,0.614621,-0.062019,-0.214595,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.064386,0.192227,0.161459,1.406068,1.195194,1.891934,1.824582,1.681158,1.091268,-0.466827,2.331636,0,1.837867,0.580068,-0.703163,0.614621,1.874295,-0.371074,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.064386,0.192227,0.161459,1.406068,1.195194,1.891934,1.824582,1.883529,1.091268,-0.466827,4.474412,0,1.837867,-1.495854,-0.693125,0.614621,0.073379,-0.405334,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0.064386,0.192227,0.161459,1.406068,1.195194,1.891934,1.824582,1.816072,1.530467,-0.466827,2.331636,0,1.837867,-1.477322,-0.683087,0.614621,-0.273798,-0.185061,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-0.120791,-0.195507,-0.181977,-0.911945,-1.222954,0.399538,-1.043098,-0.679827,-0.811924,-0.215103,-0.453974,1,-0.164271,-0.841538,0.089867,-0.661132,0.818616,-0.851180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
-0.120791,-0.195507,-0.181977,-0.911945,-1.222954,0.399538,-1.043098,-0.544914,-0.811924,0.673334,-0.453974,1,-0.164271,-0.823839,0.099905,-0.661132,1.034082,-1.077836,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
-0.120791,-0.195507,-0.181977,-0.911945,-1.222954,0.399538,-1.043098,-0.410000,-0.811924,0.377188,-0.453974,1,-0.164271,-0.767208,0.109944,-0.661132,-0.772677,0.581192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
-0.120791,-0.195507,-0.181977,-0.911945,-1.222954,0.399538,-1.043098,-0.679827,-0.811924,-0.215103,-0.453974,1,-0.164271,-1.554409,0.119982,-0.661132,-0.660567,0.511571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
-0.120791,-0.195507,-0.181977,-0.911945,-1.222954,0.399538,-1.043098,-0.747284,-0.811924,-0.215103,0.403137,1,-0.164271,-1.141064,0.130020,-0.661132,-0.186729,0.109749,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
-0.120791,-0.195507,-0.181977,-0.911945,-1.222954,0.399538,-1.043098,-0.882197,-0.811924,-0.807395,0.403137,1,-0.164271,1.324889,0.140059,-0.661132,-0.814815,0.625518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
-0.120791,-0.195507,-0.181977,-0.911945,-1.222954,0.399538,-1.043098,-0.679827,-0.811924,-0.215103,0.403137,1,-0.164271,0.474818,0.150097,-0.661132,-0.505783,0.445371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
-0.120791,-0.195507,-0.181977,-0.911945,-1.222954,0.399538,-1.043098,-0.679827,-0.811924,-0.215103,0.403137,1,-0.164271,-1.157052,0.160136,-0.661132,0.848534,-0.882652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0.619919,-0.572451,-0.623378,0.247062,-1.222954,0.055138,-0.223761,0.264567,-0.226326,-0.819240,-1.311085,1,-0.889505,-1.536733,1.424969,-0.368011,-0.807850,-0.252567,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0.619919,-0.572451,-0.623378,0.247062,-1.222954,0.055138,-0.223761,0.264567,-0.665524,-0.819240,-1.311085,1,-0.889505,0.810695,1.435007,-0.368011,-0.623258,-0.205193,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0.619919,-0.572451,-0.623378,0.247062,-1.222954,0.055138,-0.223761,0.466937,-0.519125,-0.819240,-1.311085,1,-0.889505,-0.579199,1.445046,-0.368011,-0.759014,-0.255629,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0.619919,-0.572451,-0.623378,0.247062,-1.222954,0.055138,-0.223761,0.264567,0.066473,-0.819240,-1.311085,1,-0.889505,0.474021,1.455084,-0.368011,-0.885267,-0.122820,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0.619919,-0.572451,-0.623378,0.247062,-1.222954,0.055138,-0.223761,0.264567,-0.226326,-0.819240,-0.882529,1,-0.889505,1.019087,1.465122,-0.368011,-0.721613,-0.294972,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0.619919,-0.572451,-0.623378,0.247062,-1.222954,0.055138,-0.223761,0.264567,-0.372726,-0.819240,-0.882529,1,-0.889505,0.665359,1.475161,-0.368011,-0.410986,-0.428487,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.619919,-0.572451,-0.623378,0.247062,-1.222954,0.055138,-0.223761,0.264567,-0.079927,-0.819240,-0.882529,1,-0.889505,0.534842,1.455084,-0.368011,-0.652817,-0.174098,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.619919,-0.572451,-0.623378,0.247062,-1.222954,0.055138,-0.223761,0.264567,-0.226326,-0.819240,-0.882529,1,-0.889505,-1.779890,1.495237,-0.368011,-0.766607,-0.295952,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0.342153,-0.284653,-0.374123,1.792403,1.195194,1.203136,1.005245,2.693009,-0.079927,-1.315284,-0.025419,0,0.728639,0.358979,-1.139832,0.403944,0.129330,-1.204773,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.342153,-0.284653,-0.374123,1.792403,1.195194,1.203136,1.005245,2.693009,0.359271,-1.315284,0.403137,0,0.728639,0.220054,-1.164928,0.403944,0.079558,-1.152417,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.342153,-0.284653,-0.374123,1.792403,1.195194,1.203136,1.005245,2.693009,0.212872,-1.315284,4.474412,0,0.728639,-0.921215,-1.154890,0.403944,-0.095122,-1.016976,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.342153,-0.284653,-0.374123,1.792403,1.195194,1.203136,1.005245,2.693009,0.359271,-1.315284,0.403137,0,0.728639,0.024464,-1.144851,0.403944,0.161965,-1.142482,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.342153,-0.284653,-0.374123,1.792403,1.195194,1.203136,1.005245,2.693009,0.359271,-1.315284,0.403137,0,0.728639,-1.231773,-1.134813,0.403944,0.163064,-1.191948,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.342153,-0.284653,-0.374123,1.792403,1.195194,1.203136,1.005245,2.693009,0.359271,-1.315284,0.403137,0,0.728639,-0.854796,-1.124774,0.403944,-0.443669,-0.505399,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.342153,-0.284653,-0.374123,1.792403,1.195194,1.203136,1.005245,2.693009,0.066473,-1.315284,0.403137,0,0.728639,-1.776200,-1.139832,0.403944,-0.266744,-0.788131,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.342153,-0.284653,-0.374123,1.792403,1.195194,1.203136,1.005245,2.693009,-0.079927,-1.907576,0.403137,0,0.728639,0.500295,-1.104698,0.403944,-0.319121,-0.733034,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2.008751,-0.790496,-0.787749,-1.684616,-0.255695,-1.552058,-0.633430,-1.084568,-1.104722,-0.531979,-0.453974,2,-0.877969,0.713996,-0.020555,-0.668955,-0.663809,-0.319632,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2
2.008751,-0.790496,-0.787749,-1.684616,-0.255695,-1.552058,-0.633430,-1.084568,-1.104722,-1.420416,-0.453974,2,-0.877969,0.126816,-0.010517,3.269254,-0.808913,-0.311925,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2.008751,-0.790496,-0.787749,-1.684616,-0.255695,-1.552058,-0.633430,-1.152024,-1.543921,-0.531979,-0.453974,2,-0.877969,-0.083320,-0.000478,-0.668955,-0.883903,-0.184730,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2
2.008751,-0.790496,-0.787749,-1.684616,-0.255695,-1.552058,-0.633430,-1.084568,-1.104722,-0.531979,-0.453974,2,-0.877969,-1.864686,0.009560,-0.668955,-0.523693,-0.515335,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2
2.008751,-0.790496,-0.787749,-1.684616,-0.255695,-1.552058,-0.633430,-1.084568,-0.958323,-0.531979,-0.453974,2,-0.877969,1.323744,0.019599,-0.668955,-0.367181,-0.631663,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
2.008751,-0.790496,-0.787749,-1.684616,-0.255695,-1.552058,-0.633430,-1.084568,-0.958323,-0.531979,-0.453974,2,-0.877969,-0.674374,0.029637,-0.668955,-0.687955,-0.390853,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2
2.008751,-0.790496,-0.787749,-1.684616,-0.255695,-1.552058,-0.633430,-1.084568,-1.104722,-0.531979,-0.453974,2,-0.877969,0.736618,0.039675,3.269254,-0.445428,-0.452732,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
2.008751,-0.790496,-0.787749,-1.684616,-0.255695,-1.552058,-0.633430,-1.084568,-1.104722,-0.531979,-0.453974,2,-0.877969,0.287182,0.009560,-0.668955,-0.299507,-0.654541,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
0.990274,0.200908,0.143900,1.019732,-0.255695,-0.633660,1.005245,-0.207630,0.505671,0.911731,-0.025419,1,-1.151641,1.586926,-0.642933,0.235061,-0.501808,0.320100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
0.990274,0.200908,0.143900,1.019732,-0.255695,-0.633660,1.005245,-0.207630,0.944869,0.911731,-0.025419,1,-1.151641,-0.875489,-0.632895,0.235061,-0.622081,0.398308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
0.990274,0.200908,0.143900,1.019732,-0.255695,-0.633660,1.005245,-0.342544,0.944869,0.023294,-0.025419,1,-1.151641,-1.261296,-0.622857,0.235061,-0.738499,0.472461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
0.990274,0.200908,0.143900,1.019732,-0.255695,-0.633660,1.005245,-0.207630,1.384067,1.948241,0.831692,1,-1.151641,-0.492732,-0.602780,0.235061,-0.276041,0.034299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
0.990274,0.200908,0.143900,1.019732,-0.255695,-0.633660,1.005245,-0.207630,0.944869,1.800169,0.831692,1,-1.151641,0.371990,-0.602780,0.235061,-0.174167,0.072067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
0.990274,0.200908,0.143900,1.019732,-0.255695,-0.633660,1.005245,-0.207630,0.944869,0.911731,0.831692,1,-1.151641,-1.489206,-0.592741,0.235061,-0.550528,0.323040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
0.990274,0.200908,0.143900,1.019732,-0.255695,-0.633660,1.005245,-0.207630,0.944869,1.652096,0.831692,1,-1.151641,-0.786944,-0.582703,0.235061,0.743222,-0.892960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
0.990274,0.200908,0.143900,1.019732,-0.255695,-0.633660,1.005245,0.062197,0.944869,0.911731,0.831692,1,-1.151641,0.874343,-0.572665,0.235061,-0.729292,0.511086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
0.342153,-0.218862,-0.137546,-1.298280,0.711564,-0.518860,-0.223761,-1.152024,-0.519125,-0.124779,-0.453974,2,-0.752960,0.232627,0.360903,-0.118954,-0.744193,0.319472,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
